#chromosome	start	end	baseMean_HFe
CP000393.1	31434	32471	41.878096210368
CP000393.1	3689328	3691565	1261.30594807519
CP000393.1	2275783	2279412	1876.5857960242101
CP000393.1	1303103	1305283	80.29774263055221
CP000393.1	1230078	1230776	135.106026214772
CP000393.1	7070386	7071636	60.636580410179704
CP000393.1	7084547	7084669	66.2092029823155
CP000393.1	3679358	3679600	645.414637062224
CP000393.1	7392524	7395448	1653.2303574293398
CP000393.1	392631	393239	277.771365445919
CP000393.1	1419416	1419658	12.9919359272661
CP000393.1	1471755	1473455	152.601022368618
CP000393.1	5456566	5456736	642.1854187589611
CP000393.1	5567156	5568373	1096.17899656738
CP000393.1	5623544	5625580	105.438721764719
CP000393.1	577302	578246	147.593517631631
CP000393.1	6644783	6645853	41.3764507384492
CP000393.1	367817	367889	1152.3892636851199
CP000393.1	3036360	3037823	5352.11477876128
CP000393.1	5479413	5480288	375.578203901315
CP000393.1	5618966	5619670	119.387866851555
CP000393.1	5043365	5043718	1595.91934461108
CP000393.1	6175036	6175836	190.743013625287
CP000393.1	2996534	2998090	759.833863546654
CP000393.1	1919537	1919836	17.9129121626595
CP000393.1	2658181	2659314	176.777746889789
CP000393.1	554156	554713	14.8510765452017
CP000393.1	178603	180135	150.02079931729298
CP000393.1	1299865	1300983	32.2984085673165
CP000393.1	2634407	2637040	218.711575680876
CP000393.1	3620967	3622208	215.5713844832
CP000393.1	4747353	4747733	93.4297826914511
CP000393.1	5008408	5010945	14.283159671564901
CP000393.1	5458898	5459155	189.207013613269
CP000393.1	2659406	2659651	185.17341428573002
CP000393.1	1901362	1902057	1461.7931482949
CP000393.1	2549833	2551644	155.50784889480602
CP000393.1	3093311	3095065	83.7330840430941
CP000393.1	4432949	4433884	44.7547014168972
CP000393.1	7054347	7055096	1317.53469431651
CP000393.1	2052114	2052659	278.596508422216
CP000393.1	3340972	3341622	527.249924763508
CP000393.1	5602599	5605304	371.875976825513
CP000393.1	2574511	2575359	10.2940750301422
CP000393.1	3613722	3613979	287.850787546947
CP000393.1	3124502	3126070	90.07267713742529
CP000393.1	4162778	4164304	109.85791106584298
CP000393.1	2362918	2364054	856.8733875578951
CP000393.1	1269287	1270315	392.42839022706903
CP000393.1	2596502	2599774	221.53342555430598
CP000393.1	2971599	2972078	297.792047020747
CP000393.1	6591534	6594539	124.308096524753
CP000393.1	815307	815870	353.328458497948
CP000393.1	3257286	3257822	3433.74489783294
CP000393.1	6264531	6264926	33.613352280436004
CP000393.1	3803725	3804468	188.16326070278998
CP000393.1	4955862	4957973	323.234923655355
CP000393.1	1990542	1992458	2848.9093172894395
CP000393.1	6688073	6690226	56.4606830103639
CP000393.1	7388112	7390736	668.618509661972
CP000393.1	2674587	2675630	49.768102404877396
CP000393.1	6315001	6316008	273.420739466211
CP000393.1	2631605	2632522	4013.3358180312603
CP000393.1	3539552	3541312	24.593371599682804
CP000393.1	3548049	3548804	3639.7202270835296
CP000393.1	2812502	2814832	2241.2177237276896
CP000393.1	4082424	4084022	92.1373422561284
CP000393.1	6723030	6725207	143.461246893386
CP000393.1	2610290	2611039	128.670806682962
CP000393.1	246541	247155	275.547884451209
CP000393.1	6345000	6345869	26.3742611097877
CP000393.1	6427319	6427924	40.3655767237666
CP000393.1	4413483	4414592	201.134678346128
CP000393.1	6683811	6684374	35.468805835336795
CP000393.1	3086414	3089044	139.623051141333
CP000393.1	2693722	2694651	808.4459143548249
CP000393.1	4876981	4880268	174.917023924389
CP000393.1	2374239	2375345	152.78124455309998
CP000393.1	6323345	6323416	1905.7565676456697
CP000393.1	5020859	5022115	278.072390171129
CP000393.1	5579819	5582314	433.225743181074
CP000393.1	5730128	5731453	4719.59570260077
CP000393.1	7280859	7282040	945.905441756454
CP000393.1	1109390	1109647	368.53945704400803
CP000393.1	3241214	3243199	186.78340374132702
CP000393.1	4340289	4341875	472.426877684002
CP000393.1	6644325	6644747	24.736416234154703
CP000393.1	1369252	1370169	24.5619488383148
CP000393.1	7112497	7113855	26.926041085448798
CP000393.1	3477613	3478758	38.927882466014
CP000393.1	2657404	2657994	78.0804865533126
CP000393.1	4477417	4477854	19.4541598445282
CP000393.1	3585331	3586143	434.262158955447
CP000393.1	3973029	3974042	738.0817196537109
CP000393.1	2481037	2482254	359.64835384430495
CP000393.1	4433940	4434800	47.875591021668605
CP000393.1	5935320	5935901	942.828640196436
CP000393.1	3692790	3692966	5371.46187261789
CP000393.1	5810073	5810984	116.71763718037701
CP000393.1	7738448	7739215	60.013035428211296
CP000393.1	6590117	6590695	20.5716475058681
CP000393.1	3006413	3007297	49.339214436199995
CP000393.1	3146743	3147933	371.865490243792
CP000393.1	1695936	1696739	592.90838601504
CP000393.1	1031502	1032680	844.299456868683
CP000393.1	1805868	1806614	560.827055007073
CP000393.1	1455460	1456596	952.754659548619
CP000393.1	1594183	1594482	298.308895624319
CP000393.1	3291907	3294882	1315.5018458476
CP000393.1	3761094	3761813	563.019927285035
CP000393.1	5571978	5572649	590.628902497577
CP000393.1	402783	403595	57.0885049058977
CP000393.1	800556	802199	10103.399473146701
CP000393.1	924892	925005	26.7339589165563
CP000393.1	2031910	2032515	841.598357296704
CP000393.1	2179545	2181449	21.890868132553
CP000393.1	3097023	3097568	11.7118408544966
CP000393.1	3405254	3406612	1141.2110549737802
CP000393.1	4250639	4251142	1482.9686735333898
CP000393.1	5260963	5263698	841.666413499328
CP000393.1	6069239	6069946	412.393548165952
CP000393.1	7089972	7091165	98.49340091491291
CP000393.1	7741452	7743251	99.3073629865701
CP000393.1	1420322	1420510	14.7690339019485
CP000393.1	4802150	4802965	12.7392174235955
CP000393.1	5817998	5818210	190.31043210224098
CP000393.1	747702	748271	494.09512891084097
CP000393.1	7172676	7173203	1659.3843697056197
CP000393.1	6354668	6359515	1259.89349966359
CP000393.1	6951779	6954697	1435.5942620795001
CP000393.1	3367934	3368431	72.56201421443158
CP000393.1	2735038	2735787	385.86956911604204
CP000393.1	1365968	1368049	560.847207634561
CP000393.1	3578315	3578947	129.333738402899
CP000393.1	5722164	5722937	680.956642297648
CP000393.1	6548820	6549902	54.8067012367552
CP000393.1	375832	377736	435.649353053016
CP000393.1	1012706	1013788	120.31021212146099
CP000393.1	3253980	3255833	273.607798159342
CP000393.1	4502936	4503349	1534.34571190584
CP000393.1	5395593	5400188	9921.50442985001
CP000393.1	4838318	4839355	17.131767995708
CP000393.1	3064492	3069276	45.559199896229
CP000393.1	803667	804314	310.606126663154
CP000393.1	1671148	1671966	136.640437387991
CP000393.1	6224986	6225390	1547.18741854334
CP000393.1	3622433	3622984	48.1075300573576
CP000393.1	4345708	4346562	182.00816670650698
CP000393.1	4874834	4875961	595.54208671735
CP000393.1	3382538	3385582	224.613972914138
CP000393.1	862472	865609	458.738943936876
CP000393.1	7202068	7202805	163.154787382097
CP000393.1	538091	539179	978.510712569362
CP000393.1	3587593	3589917	804.7814916695261
CP000393.1	1364634	1364843	48.3272434521957
CP000393.1	6594822	6598238	205.48664073856202
CP000393.1	1662563	1662811	61.0138929900009
CP000393.1	6430124	6430471	11.5458075640851
CP000393.1	4097167	4098015	46.348412512168395
CP000393.1	6613590	6613907	14.1995346808471
CP000393.1	6745056	6745637	386.307465791364
CP000393.1	272619	272692	4330.34549220198
CP000393.1	1212925	1213011	4016.62225647568
CP000393.1	2022108	2023112	100.521552314062
CP000393.1	2758812	2759264	3448.74637365235
CP000393.1	2811499	2812203	113.499038163205
CP000393.1	2832018	2832968	77.428944688958
CP000393.1	2844745	2845167	1340.03297053306
CP000393.1	3422701	3422922	83.20197906302691
CP000393.1	3947029	3952464	134.983641326579
CP000393.1	5762330	5764039	484.770368959418
CP000393.1	6002976	6004025	56.8296659571443
CP000393.1	7097893	7098228	104.819349223928
CP000393.1	4287744	4288979	116.977311914399
CP000393.1	464021	469630	143.256088049059
CP000393.1	7218609	7219490	116.869481576718
CP000393.1	4813106	4816624	1262.48703657327
CP000393.1	6619684	6621075	1407.56375128987
CP000393.1	3434742	3435182	6331.20140069063
CP000393.1	3361129	3361419	30.7702375608822
CP000393.1	6964049	6964318	48.510995988047505
CP000393.1	140161	140898	506.91809753819
CP000393.1	2254170	2254688	63.42576909056871
CP000393.1	3149201	3149602	396.45174890145796
CP000393.1	3269949	3270473	24.2807480741152
CP000393.1	4430305	4432779	57.379602401288004
CP000393.1	4578905	4581265	420.05863028573503
CP000393.1	6117787	6118020	145.176716036356
CP000393.1	6316470	6317687	675.727236718513
CP000393.1	7385844	7387232	154.259422518143
CP000393.1	3180845	3181291	63.62285948590771
CP000393.1	2209909	2212056	202.81787369314603
CP000393.1	3345601	3346149	197.945652067472
CP000393.1	3529656	3534458	195.77192467074903
CP000393.1	3860392	3861360	1551.7846685284699
CP000393.1	4806789	4807400	36.3511897660586
CP000393.1	7374757	7375392	333.331923539473
CP000393.1	4854323	4855660	1436.8597938437802
CP000393.1	698789	700753	739.8464352758771
CP000393.1	572149	572221	2374.62219124049
CP000393.1	958283	958738	494.502512589989
CP000393.1	1830936	1831820	898.9446281831611
CP000393.1	1789540	1789920	107.9176158292
CP000393.1	6641688	6643400	50.1361298446867
CP000393.1	6677849	6678901	39.556070017988404
CP000393.1	3103857	3104108	110.30234608196501
CP000393.1	3239753	3241135	70.3615218756612
CP000393.1	2646951	2647217	699.000588890038
CP000393.1	4980978	4981496	406.004290696707
CP000393.1	5083976	5087698	1814.1798009578897
CP000393.1	5989590	5990066	18.584382460412396
CP000393.1	6428236	6429699	49.9002795518729
CP000393.1	2975622	2976527	4366.8742885254205
CP000393.1	4894253	4894786	27.07457932451
CP000393.1	6693568	6694863	128.360026688912
CP000393.1	6044701	6046089	804.231957871786
CP000393.1	6400631	6402160	111.85338602263701
CP000393.1	4349528	4350673	553.424609862799
CP000393.1	6443191	6444000	180.77722888986
CP000393.1	3842471	3843289	832.988866265584
CP000393.1	1474632	1477691	481.721960424521
CP000393.1	1468297	1468482	19.5293507298175
CP000393.1	2143846	2144394	144.624085026111
CP000393.1	2850070	2851176	1546.1620006941598
CP000393.1	6353492	6354223	149.548471891172
CP000393.1	6721501	6721986	110.49479390729799
CP000393.1	4595361	4595495	72.48609201626121
CP000393.1	2223507	2225219	45.1258935516356
CP000393.1	573749	574606	1551.30719144439
CP000393.1	6269490	6269927	305.120785646142
CP000393.1	6500364	6501155	48.4545168451325
CP000393.1	3503654	3505279	461.327751313961
CP000393.1	5513152	5515257	123.062484435893
CP000393.1	6014785	6015126	391.983306629804
CP000393.1	4687980	4688210	105.59301479242201
CP000393.1	6944946	6946148	13.426824619324
CP000393.1	1439019	1441514	117.23773321061701
CP000393.1	7218114	7218332	561.564148125402
CP000393.1	2789325	2790863	85.68856067074121
CP000393.1	4284496	4287747	82.6896902977217
CP000393.1	6712130	6712246	5939.131262994019
CP000393.1	7261363	7262676	646.137571785112
CP000393.1	3966099	3966605	494.43875730205804
CP000393.1	1227168	1228079	38.150529834485
CP000393.1	1944894	1945985	491.56766744693397
CP000393.1	1282029	1282319	39.594344537320296
CP000393.1	3343975	3344047	2020.3188472201102
CP000393.1	2057447	2059189	204.706817735023
CP000393.1	4593896	4594963	667.111348808943
CP000393.1	6151277	6151531	375.152323915902
CP000393.1	7563977	7564768	29.4302374662157
CP000393.1	1419001	1419309	254.62092052452599
CP000393.1	4275778	4277280	39.0276443547075
CP000393.1	4378464	4379327	149.452882443656
CP000393.1	5498984	5499541	29.4221690172278
CP000393.1	7151653	7152249	117.40060180609899
CP000393.1	1564055	1565539	548.175933183221
CP000393.1	1785909	1786274	19.8529832052121
CP000393.1	3100472	3100912	21.066806876263602
CP000393.1	4019274	4019906	195.856677129418
CP000393.1	4288976	4289911	126.985543610336
CP000393.1	4614194	4614649	96.0110134890246
CP000393.1	5036534	5037580	179.936299422714
CP000393.1	5658701	5659006	30.3403570952708
CP000393.1	6590705	6591190	25.1647143523016
CP000393.1	6640564	6641658	41.9754247170135
CP000393.1	7002260	7003756	260.137079203061
CP000393.1	4486042	4486311	26.9564713498829
CP000393.1	952466	953506	29.1557469976294
CP000393.1	7024323	7025330	236.583899663858
CP000393.1	6329323	6330942	831.2519778253039
CP000393.1	855972	858584	245.90535994933498
CP000393.1	6916216	6916869	1142.71032356349
CP000393.1	379093	380244	1403.0323655020902
CP000393.1	385456	387327	127.425090121714
CP000393.1	729656	731518	23.5663606870245
CP000393.1	2076163	2077434	620.324787189214
CP000393.1	3740326	3740901	241.272212042015
CP000393.1	3842056	3842433	967.544009281055
CP000393.1	4803403	4804665	61.84527613308251
CP000393.1	6956263	6957633	222.784442024682
CP000393.1	2290170	2290724	562.8556025551239
CP000393.1	3693193	3694512	757.5627729199701
CP000393.1	7257468	7257710	67.5520391054334
CP000393.1	4315773	4316561	554.263188679637
CP000393.1	3888432	3889430	684.059536223612
CP000393.1	1109684	1110385	487.014248516355
CP000393.1	7651699	7652790	84.2431636204413
CP000393.1	3417555	3417857	828.4764534103999
CP000393.1	7604596	7606332	57.0021853490792
CP000393.1	3010874	3013549	642.367303756
CP000393.1	4133385	4134116	128.08711856779
CP000393.1	4264767	4265138	80.9880443923815
CP000393.1	6004458	6005156	71.7984848205326
CP000393.1	1683870	1687463	1687.7967899033
CP000393.1	7125754	7128564	895.6920445490581
CP000393.1	1141057	1141581	67.247342566503
CP000393.1	1306595	1307410	49.8569968060945
CP000393.1	2977812	2978084	393.023213498936
CP000393.1	5019344	5019673	220.921472881361
CP000393.1	6251930	6252505	8130.4886946223705
CP000393.1	6932847	6933644	105.44384971286699
CP000393.1	7378210	7378608	6395.72323332184
CP000393.1	6925633	6925752	2161.35806046797
CP000393.1	6839236	6842421	33.3867871276341
CP000393.1	5202425	5203063	746.587687759344
CP000393.1	1255684	1255911	13.6039865812648
CP000393.1	2087004	2089568	719.393566066427
CP000393.1	447471	448331	83.40016642768771
CP000393.1	5504267	5506213	88.05472064348271
CP000393.1	4291521	4294466	48.3011945737147
CP000393.1	4339110	4340075	385.627195731742
CP000393.1	7278920	7279090	33.2633052701198
CP000393.1	5443751	5444248	410.01374340789397
CP000393.1	6473674	6474567	553.4278115476909
CP000393.1	2637044	2638096	107.560127210389
CP000393.1	5711369	5711677	120.250045915511
CP000393.1	4314812	4315546	253.755420053975
CP000393.1	5066444	5066794	665.043660457662
CP000393.1	5694355	5694435	3237.71399974246
CP000393.1	7184679	7185443	786.767302759301
CP000393.1	7361510	7361908	8070.07357515254
CP000393.1	3323299	3323946	253.720205757184
CP000393.1	6146335	6146520	2152.2013797795803
CP000393.1	3626091	3627389	52.74803684143271
CP000393.1	2765564	2766694	81.9828859814761
CP000393.1	3416553	3416843	4742.42439107813
CP000393.1	7419053	7419199	13.872841982911101
CP000393.1	1098292	1098864	340.180729927253
CP000393.1	3278344	3278970	316.453485638614
CP000393.1	5830592	5831986	1533.12734560388
CP000393.1	6997007	6998191	3281.88810973199
CP000393.1	4686645	4687367	390.958265461699
CP000393.1	5808783	5809517	365.18447145486704
CP000393.1	96964	97182	5.01988708950351
CP000393.1	139424	139738	7.038209239886741
CP000393.1	151332	151466	3.82341700745172
CP000393.1	154460	154756	6.296556283291099
CP000393.1	266150	266914	1.8050948570685
CP000393.1	395770	395910	3.16038081512734
CP000393.1	442807	443091	4.94591289523816
CP000393.1	471882	474209	7.25180218964205
CP000393.1	606398	606628	4.48645319977611
CP000393.1	731760	733625	9.018988183819161
CP000393.1	826613	827146	3.8479880108558797
CP000393.1	868419	868709	0.8532748296994961
CP000393.1	1041863	1042810	8.59216794074913
CP000393.1	1101344	1101442	4.25830569950962
CP000393.1	1255202	1255489	8.168773576661039
CP000393.1	1302231	1302578	5.16256606753484
CP000393.1	1419747	1419899	5.415284571205491
CP000393.1	1419957	1420268	7.03014079089888
CP000393.1	1460342	1460470	8.219759114986768
CP000393.1	1470979	1471278	3.6857462558668797
CP000393.1	1518214	1518468	3.46408485712371
CP000393.1	1645329	1645484	3.017701837096
CP000393.1	1739339	1740091	11.5623101185014
CP000393.1	1840227	1840373	2.5007705017849
CP000393.1	1852807	1853136	3.50357606747963
CP000393.1	1857687	1858649	4.29779690986554
CP000393.1	1949797	1950114	6.644394105649299
CP000393.1	1950795	1951283	1.2996578497272
CP000393.1	1962194	1962499	4.4914614262226
CP000393.1	1982085	1982285	6.34411594263487
CP000393.1	2136808	2137494	3.16380669410929
CP000393.1	2141101	2141295	2.74542055646769
CP000393.1	2141613	2142014	2.84396575413719
CP000393.1	2184008	2184361	4.43583331789096
CP000393.1	2222907	2223434	3.5986953861671798
CP000393.1	2515729	2516394	1.8641488443820802
CP000393.1	2516387	2517961	3.1047527067957
CP000393.1	2520035	2520571	1.34721750907098
CP000393.1	2520590	2521852	3.75286869216833
CP000393.1	2525896	2526141	2.01025370139537
CP000393.1	2572077	2572478	1.0108740146825899
CP000393.1	2609544	2610032	10.1233991697248
CP000393.1	2611093	2613492	3.45601640813585
CP000393.1	2613761	2614414	4.44390176687882
CP000393.1	2633828	2633944	8.72519612232806
CP000393.1	2640087	2640503	8.98255719600462
CP000393.1	2837742	2838011	4.36491934616698
CP000393.1	3014153	3014392	3.2589260127968402
CP000393.1	3298305	3299189	6.92816971424742
CP000393.1	3480355	3480612	3.8153485584638602
CP000393.1	3480642	3480899	3.65774937348077
CP000393.1	3481503	3481760	3.09668425780784
CP000393.1	3516223	3516486	7.837438308719139
CP000393.1	3536404	3536574	8.65929037705057
CP000393.1	3721862	3722185	2.56325036808044
CP000393.1	3798910	3799155	9.72457580904084
CP000393.1	3834377	3835534	6.667382761588921
CP000393.1	3971035	3971289	1.31115217769701
CP000393.1	4045757	4046521	3.05719304745192
CP000393.1	4141097	4141306	7.2008166513163205
